Country Name,Country Code,Series Name,Series Code,Scale (Precision),1990 [YR1990],2000 [YR2000],2010 [YR2010],2016 [YR2016]
Monaco,MCO,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Unit (0),79560,90830,..,..
Monaco,MCO,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,Billions (0.00),..,..,..,..
Monaco,MCO,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Unit (0),..,..,..,..
Monaco,MCO,Income share held by lowest 20%,SI.DST.FRST.20,Unit (0.0),,,,
Monaco,MCO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Unit (0),..,..,..,..
Monaco,MCO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Unit (0.0),,,,
Monaco,MCO,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Unit (0),..,..,..,..
Monaco,MCO,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,Unit (0),..,..,..,..
Monaco,MCO,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,Unit (0),..,..,..,..
Monaco,MCO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Unit (0),8,5,4,..
Monaco,MCO,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Unit (0.0),,,,
Monaco,MCO,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,Unit (0),99,99,99,..
Monaco,MCO,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Unit (0),..,..,..,..
Monaco,MCO,"School enrollment, primary (% gross)",SE.PRM.ENRR,Unit (0.0),,,,
Monaco,MCO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,Unit (0),..,..,..,..
Monaco,MCO,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,Unit (0),..,..,..,..
Monaco,MCO,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,Unit (0.0),,,,
Monaco,MCO,Forest area (sq. km),AG.LND.FRST.K2,Thousands (0.0),..,..,..,..
Monaco,MCO,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,Unit (0.0),0.2,0.3,,99.7
Monaco,MCO,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Unit (0.0),,,,
Monaco,MCO,Improved water source (% of population with access),SH.H2O.SAFE.ZS,Unit (0),100,100,100,..
Monaco,MCO,Improved sanitation facilities (% of population with access),SH.STA.ACSN,Unit (0),100,100,100,..
Monaco,MCO,Urban population growth (annual %),SP.URB.GROW,Unit (0.0),0.4,0.9,1.5,0.5
Monaco,MCO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Unit (0),..,..,..,..
Monaco,MCO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Unit (0.00),..,..,..,..
Monaco,MCO,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Unit (0),..,..,..,..
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,Billions (0.00),2.48,2.65,5.35,..
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unit (0.0),2.6,3.9,10.0,
Monaco,MCO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Unit (0.0),2.6,1.4,-1.6,
Monaco,MCO,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Unit (0),..,..,..,..
Monaco,MCO,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,Unit (0),..,..,..,..
Monaco,MCO,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,Unit (0),..,..,..,..
Monaco,MCO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Unit (0),..,..,..,..
Monaco,MCO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Unit (0),..,..,..,..
Monaco,MCO,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Unit (0),..,..,..,..
Monaco,MCO,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,Unit (0.0),,,,
Monaco,MCO,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Unit (0.0),,,,
Monaco,MCO,Time required to start a business (days),IC.REG.DURS,Unit (0),..,..,..,..
Monaco,MCO,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Unit (0.0),,,,
Monaco,MCO,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Unit (0.0),,,,
Monaco,MCO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Unit (0.0),,,,
Monaco,MCO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Unit (0.0),0.0,43.4,63.5,88.8
Monaco,MCO,Individuals using the Internet (% of population),IT.NET.USER.ZS,Unit (0.0),0.0,42.2,75.0,93.4
Monaco,MCO,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Unit (0),..,..,..,..
Monaco,MCO,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,Unit (0),..,..,..,..
Monaco,MCO,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Unit (0),..,..,..,..
Monaco,MCO,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Unit (0),..,..,..,..
Monaco,MCO,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,Millions (0),..,..,..,..
Monaco,MCO,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,Unit (0.0),,,,
Monaco,MCO,Net migration,SM.POP.NETM,Thousands (0),..,..,..,..
Monaco,MCO,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Millions (0),..,..,..,..
Monaco,MCO,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Millions (0),..,..,..,..
Monaco,MCO,Net official development assistance received (current US$),DT.ODA.ODAT.CD,Millions (0.0),..,..,..,..
Mongolia,MNG,"Population, total",SP.POP.TOTL,Millions (0.00),2.18,2.40,2.71,3.03
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,Unit (0.0),2.0,0.9,1.6,1.7
Mongolia,MNG,Surface area (sq. km),AG.SRF.TOTL.K2,Thousands (0.0),1564.1,1564.1,1564.1,1564.1
Mongolia,MNG,Population density (people per sq. km of land area),EN.POP.DNST,Unit (0.0),1.4,1.5,1.7,1.9
Mongolia,MNG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Unit (0.0),,,38.8,21.6
Mongolia,MNG,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,Unit (0.0),,10.6,0.8,0.2
Mongolia,MNG,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Billions (0.00),3.13,1.12,5.42,10.74
Mongolia,MNG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Unit (0),1430,470,2000,3550
Mongolia,MNG,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,Billions (0.00),7.11,8.81,18.78,34.17
Mongolia,MNG,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Unit (0),3250,3670,6920,11290
Mongolia,MNG,Income share held by lowest 20%,SI.DST.FRST.20,Unit (0.0),,7.5,7.8,8.1
Mongolia,MNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Unit (0),60,63,68,..
Mongolia,MNG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Unit (0.0),4.1,2.1,2.6,2.6
Mongolia,MNG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Unit (0),37,26,19,..
Mongolia,MNG,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,Unit (0),..,67,55,..
Mongolia,MNG,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,Unit (0),..,97,99,..
Mongolia,MNG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Unit (0),108,63,30,..
Mongolia,MNG,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Unit (0.0),10.8,11.6,4.7,1.6
Mongolia,MNG,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,Unit (0),92,92,97,..
Mongolia,MNG,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Unit (0),..,87,..,..
Mongolia,MNG,"School enrollment, primary (% gross)",SE.PRM.ENRR,Unit (0.0),101.5,99.0,125.7,100.9
Mongolia,MNG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,Unit (0),89,65,92,..
Mongolia,MNG,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,Unit (0),..,1,1,..
Mongolia,MNG,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,Unit (0.0),0.1,0.1,0.1,0.1
Mongolia,MNG,Forest area (sq. km),AG.LND.FRST.K2,Thousands (0.0),125.4,117.2,130.4,..
Mongolia,MNG,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,Unit (0.0),4.1,13.1,,17.2
Mongolia,MNG,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Unit (0.0),,1.2,1.6,1.6
Mongolia,MNG,Improved water source (% of population with access),SH.H2O.SAFE.ZS,Unit (0),53,56,63,..
Mongolia,MNG,Improved sanitation facilities (% of population with access),SH.STA.ACSN,Unit (0),..,48,57,..
Mongolia,MNG,Urban population growth (annual %),SP.URB.GROW,Unit (0.0),1.9,1.8,3.1,2.8
Mongolia,MNG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Unit (0),1560,1000,1453,..
Mongolia,MNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Unit (0.00),4.57,3.13,9.09,..
Mongolia,MNG,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Unit (0),1489,1054,1493,..
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,Billions (0.00),2.56,1.14,7.19,11.16
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unit (0.0),-3.2,1.1,6.4,1.0
Mongolia,MNG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Unit (0.0),23.2,12.0,39.2,2.3
Mongolia,MNG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Unit (0),13,31,13,13
Mongolia,MNG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,Unit (0),42,25,37,35
Mongolia,MNG,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,Unit (0),45,44,50,51
Mongolia,MNG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Unit (0),18,54,47,51
Mongolia,MNG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Unit (0),40,68,57,47
Mongolia,MNG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Unit (0),29,29,42,30
Mongolia,MNG,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,Unit (0.0),15.4,24.4,29.0,27.7
Mongolia,MNG,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Unit (0.0),-0.5,0.2,2.6,-1.1
Mongolia,MNG,Time required to start a business (days),IC.REG.DURS,Unit (0),..,..,13,6
Mongolia,MNG,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Unit (0.0),56.5,9.0,25.9,76.4
Mongolia,MNG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Unit (0.0),11.1,13.9,19.6,15.7
Mongolia,MNG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Unit (0.0),4.6,2.1,0.8,0.9
Mongolia,MNG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Unit (0.0),0.0,6.4,92.5,105.0
Mongolia,MNG,Individuals using the Internet (% of population),IT.NET.USER.ZS,Unit (0.0),0.0,1.3,10.2,21.4
Mongolia,MNG,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Unit (0),..,0,..,..
Mongolia,MNG,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,Unit (0),..,..,74,82
Mongolia,MNG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Unit (0),62,101,86,74
Mongolia,MNG,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Unit (0),..,100,215,..
Mongolia,MNG,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,Millions (0),..,960,5928,..
Mongolia,MNG,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,Unit (0.0),17.3,6.6,7.0,33.8
Mongolia,MNG,Net migration,SM.POP.NETM,Thousands (0),..,..,..,..
Mongolia,MNG,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Millions (0),..,1,266,..
Mongolia,MNG,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Millions (0),..,54,1691,..
Mongolia,MNG,Net official development assistance received (current US$),DT.ODA.ODAT.CD,Millions (0.0),13.1,218.5,303.0,..
Montenegro,MNE,"Population, total",SP.POP.TOTL,Millions (0.00),0.61,0.60,0.62,0.62
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,Unit (0.0),0.0,0.0,0.2,0.1
Montenegro,MNE,Surface area (sq. km),AG.SRF.TOTL.K2,Thousands (0.0),13.8,13.8,13.8,13.8
Montenegro,MNE,Population density (people per sq. km of land area),EN.POP.DNST,Unit (0.0),45.1,45.0,46.1,46.3
Montenegro,MNE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Unit (0.0),,,6.6,8.6
Montenegro,MNE,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,Unit (0.0),,,0.0,0.0
Montenegro,MNE,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Billions (0.00),..,..,4.27,4.34
Montenegro,MNE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Unit (0),..,..,6890,6970
Montenegro,MNE,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,Billions (0.00),..,3.81,8.40,10.65
Montenegro,MNE,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Unit (0),..,6300,13570,17090
Montenegro,MNE,Income share held by lowest 20%,SI.DST.FRST.20,Unit (0.0),,,8.7,8.5
Montenegro,MNE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Unit (0),74,73,75,..
Montenegro,MNE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Unit (0.0),2.1,1.9,1.8,1.7
Montenegro,MNE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Unit (0),29,19,15,..
Montenegro,MNE,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,Unit (0),..,53,..,..
Montenegro,MNE,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,Unit (0),..,99,..,..
Montenegro,MNE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Unit (0),17,14,7,..
Montenegro,MNE,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Unit (0.0),,,1.0,1.0
Montenegro,MNE,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,Unit (0),..,..,90,..
Montenegro,MNE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Unit (0),..,..,..,..
Montenegro,MNE,"School enrollment, primary (% gross)",SE.PRM.ENRR,Unit (0.0),,107.3,106.8,94.3
Montenegro,MNE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,Unit (0),..,..,101,..
Montenegro,MNE,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,Unit (0),..,..,1,..
Montenegro,MNE,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,Unit (0.0),,,,
Montenegro,MNE,Forest area (sq. km),AG.LND.FRST.K2,Thousands (0.0),6.3,6.3,8.3,..
Montenegro,MNE,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,Unit (0.0),1.7,2.4,,2.7
Montenegro,MNE,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Unit (0.0),,,,
Montenegro,MNE,Improved water source (% of population with access),SH.H2O.SAFE.ZS,Unit (0),..,97,99,..
Montenegro,MNE,Improved sanitation facilities (% of population with access),SH.STA.ACSN,Unit (0),..,89,94,..
Montenegro,MNE,Urban population growth (annual %),SP.URB.GROW,Unit (0.0),2.4,1.6,0.5,0.4
Montenegro,MNE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Unit (0),..,..,1898,..
Montenegro,MNE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Unit (0.00),..,..,4.17,..
Montenegro,MNE,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Unit (0),..,..,5420,..
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,Billions (0.00),..,0.98,4.14,4.17
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unit (0.0),,3.1,2.5,2.5
Montenegro,MNE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Unit (0.0),,20.2,2.3,1.5
Montenegro,MNE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Unit (0),..,12,9,10
Montenegro,MNE,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,Unit (0),..,23,21,21
Montenegro,MNE,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,Unit (0),..,64,70,69
Montenegro,MNE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Unit (0),..,37,37,42
Montenegro,MNE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Unit (0),..,51,63,66
Montenegro,MNE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Unit (0),..,22,22,25
Montenegro,MNE,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,Unit (0.0),,,,
Montenegro,MNE,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Unit (0.0),,,,
Montenegro,MNE,Time required to start a business (days),IC.REG.DURS,Unit (0),..,..,10,10
Montenegro,MNE,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Unit (0.0),,7.4,67.4,63.4
Montenegro,MNE,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Unit (0.0),,,,
Montenegro,MNE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Unit (0.0),,,1.8,1.6
Montenegro,MNE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Unit (0.0),,,188.7,162.2
Montenegro,MNE,Individuals using the Internet (% of population),IT.NET.USER.ZS,Unit (0.0),,,37.5,68.1
Montenegro,MNE,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Unit (0),..,..,..,..
Montenegro,MNE,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,Unit (0),..,..,58,72
Montenegro,MNE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Unit (0),..,..,63,63
Montenegro,MNE,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Unit (0),..,..,..,..
Montenegro,MNE,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,Millions (0),..,..,1603,..
Montenegro,MNE,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,Unit (0.0),,,5.7,25.2
Montenegro,MNE,Net migration,SM.POP.NETM,Thousands (0),..,..,..,..
Montenegro,MNE,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Millions (0),..,..,335,396
Montenegro,MNE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,Millions (0),..,..,758,227
Montenegro,MNE,Net official development assistance received (current US$),DT.ODA.ODAT.CD,Millions (0.0),..,..,80.1,..
Morocco,MAR,"Population, total",SP.POP.TOTL,Millions (0.00),24.88,28.85,32.41,35.28
Morocco,MAR,Population growth (annual %),SP.POP.GROW,Unit (0.0),1.9,1.2,1.3,1.4
Morocco,MAR,Surface area (sq. km),AG.SRF.TOTL.K2,Thousands (0.0),446.6,446.6,446.6,446.6
Morocco,MAR,Population density (people per sq. km of land area),EN.POP.DNST,Unit (0.0),55.7,64.6,72.6,79.0
Morocco,MAR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Unit (0.0),,15.3,8.9,
Morocco,MAR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,Unit (0.0),2.9,6.3,,
Morocco,MAR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Billions (0.00),28.94,40.42,96.29,102.16
Morocco,MAR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Unit (0),1150,1390,2930,2850
Morocco,MAR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,Billions (0.00),61.64,101.61,204.77,275.74
Morocco,MAR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Unit (0),2460,3480,6230,7700
Morocco,MAR,Income share held by lowest 20%,SI.DST.FRST.20,Unit (0.0),6.6,6.5,,
Morocco,MAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Unit (0),65,68,73,..
Morocco,MAR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Unit (0.0),4.1,2.7,2.5,2.5
Morocco,MAR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Unit (0),40,34,33,..
Morocco,MAR,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,Unit (0),..,..,..,..
Morocco,MAR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,Unit (0),..,..,74,..
Morocco,MAR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Unit (0),80,50,33,..
Morocco,MAR,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Unit (0.0),8.1,9.9,3.1,
Morocco,MAR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,Unit (0),79,93,98,..
Morocco,MAR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Unit (0),51,58,84,..
Morocco,MAR,"School enrollment, primary (% gross)",SE.PRM.ENRR,Unit (0.0),67.2,92.1,112.3,114.7
Morocco,MAR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,Unit (0),37,38,63,..
Morocco,MAR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,Unit (0),1,1,1,..
Morocco,MAR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,Unit (0.0),0.1,0.1,0.1,0.1
Morocco,MAR,Forest area (sq. km),AG.LND.FRST.K2,Thousands (0.0),49.5,49.9,56.7,..
Morocco,MAR,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,Unit (0.0),0.1,0.4,,20.1
Morocco,MAR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,Unit (0.0),38.1,51.1,36.0,36.0
Morocco,MAR,Improved water source (% of population with access),SH.H2O.SAFE.ZS,Unit (0),73,78,84,..
Morocco,MAR,Improved sanitation facilities (% of population with access),SH.STA.ACSN,Unit (0),52,64,74,..
Morocco,MAR,Urban population growth (annual %),SP.URB.GROW,Unit (0.0),3.4,1.8,2.2,2.2
Morocco,MAR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Unit (0),306,382,527,..
Morocco,MAR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Unit (0.00),0.95,1.18,1.73,..
Morocco,MAR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Unit (0),358,489,774,..
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,Billions (0.00),30.18,38.86,93.22,101.45
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unit (0.0),3.4,1.9,3.8,1.1
Morocco,MAR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Unit (0.0),7.7,-0.7,1.0,0.2
Morocco,MAR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Unit (0),17,13,14,13
Morocco,MAR,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,Unit (0),31,30,29,30
Morocco,MAR,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,Unit (0),51,57,57,57
Morocco,MAR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Unit (0),25,27,32,35
Morocco,MAR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Unit (0),30,32,43,45
Morocco,MAR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,Unit (0),31,26,34,31
Morocco,MAR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,Unit (0.0),22.6,25.1,31.0,
Morocco,MAR,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Unit (0.0),-1.9,-2.3,-2.3,
Morocco,MAR,Time required to start a business (days),IC.REG.DURS,Unit (0),..,..,12,10
Morocco,MAR,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Unit (0.0),36.7,77.3,101.5,110.6
Morocco,MAR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Unit (0.0),18.7,19.9,22.8,
Morocco,MAR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Unit (0.0),3.5,2.2,3.4,3.3
Morocco,MAR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Unit (0.0),0.0,8.2,101.1,126.9
Morocco,MAR,Individuals using the Internet (% of population),IT.NET.USER.ZS,Unit (0.0),0.0,0.7,52.0,57.1
